Data ID:;D:\Image_Lab_Daten\mrolf2\0-5_ML\ML1.1_0-5_1-8_2v5\ML1.1_0-5_1-8_2v5.ilab
Date of Export:;2021-05-07 11:52:05
Classes:;24
Particles on File:;5398

Particle Classes:
;Class;Class Name;Class ID;No. of Particles
;1;PU;PU;16
;2;PET;PET;4
;3;PA;PA;2
;4;PC;PC;0
;5;PMMA;PMMA;52
;6;PVC;PVC;30
;7;PE;PE;264
;8;PP;PP;150
;9;POM;POM;3
;10;ABS;ABS;6
;11;PAN;PAN;0
;12;PS;PS;166
;13;PBT;PBT;1
;14;PPSU;PPSU;0
;15;CA;CA;0
;16;EVAc;EVAc;100
;17;PEEK;PEEK;0
;18;EVOH;EVOH;2
;19;PSU;PSU;0
;20;SILICONE;SI;0
;21;Substrat;Substrate;0
;22;Non-Polymer;Non-Polymer;4599
;23;PLA;PLA;2
;24;PLA-PBAT;PLAPBAT;1

Export Filter Parameters:
;Minimum Size:;1
;Minimum Relevance:;0,00000000000000
;Minimum Aux. Parameter:;0,00000000000000
;Selected Classes:;[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,23,24]
;No. Exported Particles:;799

Particle Properties:
;Particle;Size [px];Area [µm≤];Class Idx;Class Name;XPos [px];YPos [px];Left Edge [px];Right Edge [px];Bottom Edge [px];Top Edge [px];CenterX [px];CenterY [px];PC1LdX;PC1LdY;Length [px];Width [px];Aspect;Direction [∞];Relevance;Similarity;Done;polymere?;Form;Farbe;L‰nge;Breite;Kommentar
;00083;32;3907,27999999949;6;PVC;281;732;281;288;730;736;284;734;0,83254194006941;0,55396201857660;8,48967963621567;7,10317567756959;1,19519494119009;33,6392509233904;0,56906196096020;0,56528220586174;;"";"";"";"";"";""
;00084;1;122,102499999984;6;PVC;281;737;281;281;737;737;281;737;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,43781688888889;0,21069144009130;;"";"";"";"";"";""
;00085;3;366,307499999952;6;PVC;282;729;282;283;728;729;283;729;0,70710678118655;-0,70710678118655;2,41421356237311;1,70710678118655;1,41421356237310;135,000000000000;0,42090293728395;0,45201212893319;;"";"";"";"";"";""
;00086;1;122,102499999984;6;PVC;285;743;285;285;743;743;285;743;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,41136339373827;0,32514200889866;;"";"";"";"";"";""
;00087;1;122,102499999984;6;PVC;286;738;286;286;738;738;286;738;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,34875960888889;0,45215024453989;;"";"";"";"";"";""
;00088;2;244,204999999968;6;PVC;286;741;286;286;741;742;286;742;0,00000000000000;1,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;90,0000000000000;0,69657789629630;0,58032441441349;;"";"";"";"";"";""
;00089;1;122,102499999984;6;PVC;287;739;287;287;739;739;287;739;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,35385700230171;0,27911970140985;;"";"";"";"";"";""
;00090;2;244,204999999968;6;PVC;288;741;288;288;741;742;288;742;0,00000000000000;1,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;90,0000000000000;0,67877521382716;0,30193876079935;;"";"";"";"";"";""
;00091;1;122,102499999984;6;PVC;289;736;289;289;736;736;289;736;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,40714922666667;0,11196518229619;;"";"";"";"";"";""
;00092;1;122,102499999984;6;PVC;290;737;290;290;737;737;290;737;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,39912030814815;0,13444834062672;;"";"";"";"";"";""
;00093;29;3540,97249999953;6;PVC;318;609;318;325;609;616;321;612;0,65410206310164;0,75640630024226;10,8735585434073;5,23152509003171;2,07846820119931;49,1484013567047;0,57539810955483;0,42489818253900;OK;"ja";"Fragment";"transparent";"158";"59";""
;00094;1;122,102499999984;6;PVC;326;537;326;326;537;537;326;537;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,41742771895309;0,40438913128543;;"";"";"";"";"";""
;00095;1;122,102499999984;6;PVC;326;617;326;326;617;617;326;617;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,40144592592593;0,34811711598913;;"";"";"";"";"";""
;00096;6;732,614999999903;6;PVC;332;231;332;334;231;232;333;232;1,00000000000000;0,00000000000000;3,00000000000000;2,00000000000000;1,50000000000000;0,00000000000000;0,55717925925926;0,29050343474374;;"";"";"";"";"";""
;00097;1;122,102499999984;6;PVC;341;563;341;341;563;563;341;563;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,43781688888889;3,26161269758629E-02;;"";"";"";"";"";""
;00098;8;976,819999999871;6;PVC;428;363;428;431;362;364;429;363;0,91063291393089;-0,41321628243057;4,14511502422320;2,82126582786174;1,46923943971803;155,592962582855;0,62606222222222;0,69485938895255;OK;"ja";"Fragment";"";"221";"105";""
;00099;1;122,102499999984;6;PVC;435;362;435;435;362;362;435;362;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,67777422222222;0,39601203498853;;"";"";"";"";"";""
;00100;2;244,204999999968;6;PVC;437;366;437;438;366;366;438;366;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,70619022222222;0,61349559175367;;"";"";"";"";"";""
;00101;1;122,102499999984;6;PVC;447;266;447;447;266;266;447;266;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,41208888888889;0,00000000000000;;"";"";"";"";"";""
;00102;1;122,102499999984;6;PVC;586;533;586;586;533;533;586;533;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,46520850962963;0,48513480094810;;"";"";"";"";"";""
;00103;1;122,102499999984;6;PVC;741;334;741;741;334;334;741;334;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,37104686129163;1,39218897957767E-02;;"";"";"";"";"";""
;00104;3;366,307499999952;6;PVC;807;218;807;808;218;219;807;218;-0,70710678118655;0,70710678118655;2,41421356237311;1,70710678118655;1,41421356237310;135,000000000000;0,35245202545778;0,18530056015065;;"";"";"";"";"";""
;00105;1;122,102499999984;6;PVC;873;467;873;873;467;467;873;467;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,83230814814815;0,50960315373365;;"";"";"";"";"";""
;00106;1;122,102499999984;6;PVC;875;467;875;875;467;467;875;467;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,39580278444633;0,55777291019096;OK;"ja";"Fragment";"";"97";"89";""
;00107;1;122,102499999984;7;PE;90;578;90;90;578;578;90;578;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,50133333333333;0,00000000000000;;"";"";"";"";"";""
;00108;26;3174,66499999958;7;PE;187;377;180;187;369;379;183;374;0,58173950847398;0,81337515592773;11,4607095931732;3,79553010848264;3,01952804103955;54,4270163676233;0,00000000000000;0,00000000000000;OK;"ja";"Fragment";"";"181";"44";""
;00109;220;26862,5499999965;7;PE;223;282;199;223;257;282;211;268;0,62191207987820;0,78308707363969;32,6930684510332;15,8786543991541;2,05893192390250;51,5441004824631;0,00000000000000;0,00000000000000;OK;"ja";"Fragment";"grau";"334";"206";""
;00110;162;19780,6049999974;7;PE;294;420;280;294;413;438;287;424;4,66830955880684E-02;0,99890974997059;26,1594761316172;14,7980041172360;1,76777056719074;87,3242831773874;0,00000000000000;0,00000000000000;OK;"ja";"Fragment";"transparent";"329";"97";""
;00111;1;122,102499999984;7;PE;111;436;111;111;436;436;111;436;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,36715074002348;0,24876711150064;;"";"";"";"";"";""
;00112;34;4151,48499999945;7;PE;445;405;437;445;400;407;441;403;0,84177913549624;-0,53982208832467;10,9731656139180;6,82836194245522;1,60699823858084;147,328471550244;0,00000000000000;0,00000000000000;OK;"ja";"Fragment";"schwarz";"278";"75";""
;00113;1;122,102499999984;7;PE;125;529;125;125;529;529;125;529;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,50880000000000;0,38386141401792;;"";"";"";"8";"";""
;00114;123;15018,6074999980;7;PE;474;724;452;474;716;726;461;723;0,98394236681598;0,17848646667064;23,3606779366341;10,9264001013677;2,13800315931228;10,2816131708220;0,00000000000000;0,00000000000000;OK;"ja";"Fragment";"grau";"292";"62";""
;00115;12;1465,22999999981;7;PE;531;576;527;531;575;578;529;576;0,95314423443274;-0,30251622827151;4,81257693773091;4,16194893156978;1,15632772454892;162,391203515904;0,00000000000000;0,00000000000000;OK;"ja";"Fragment";"grau";"137";"135";""
;00116;2;244,204999999968;7;PE;132;396;132;133;396;396;132;396;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,39815822222222;0,31627863284849;OK;"ja";"Fragment";"grau";"31";"26";""
;00117;1;122,102499999984;7;PE;151;618;151;151;618;618;151;618;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,42764325925926;0,29551319174277;;"";"";"";"";"";""
;00118;1;122,102499999984;7;PE;153;569;153;153;569;569;153;569;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,52487054222222;0,62691581222136;;"";"";"";"";"";""
;00119;1;122,102499999984;7;PE;155;385;155;155;385;385;155;385;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,50346666666667;0,74160437303005;;"";"";"";"";"";""
;00120;2;244,204999999968;7;PE;157;361;157;158;361;361;158;361;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,31878312263729;0,37382752479433;;"";"";"";"";"";""
;00121;1;122,102499999984;7;PE;158;386;158;158;386;386;158;386;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,44800000000000;0,71572027957427;;"";"";"";"";"";""
;00122;1;122,102499999984;7;PE;164;368;164;164;368;368;164;368;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,59786666666667;0,44691541188447;;"";"";"";"";"";""
;00123;1;122,102499999984;7;PE;164;370;164;164;370;370;164;370;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,78503936000000;0,76999792020747;OK;"ja";"Fragment";"transparent";"73";"33";""
;00124;3;366,307499999952;7;PE;166;370;166;167;369;370;167;370;0,70710678118655;-0,70710678118655;2,41421356237311;1,70710678118655;1,41421356237310;135,000000000000;0,51926844601135;0,39258969451795;;"";"";"";"";"";""
;00125;1;122,102499999984;7;PE;170;731;170;170;731;731;170;731;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,52000000000000;0,93857880327141;OK;"ja";"Fragment";"";"74";"34";""
;00126;4;488,409999999936;7;PE;171;318;171;173;318;319;172;318;1,00000000000000;0,00000000000000;3,00000000000000;2,00000000000000;1,50000000000000;0,00000000000000;0,47351580444444;0,31700410938054;;"";"";"";"";"";""
;00127;1;122,102499999984;7;PE;172;310;172;172;310;310;172;310;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,47111111111111;0,75361231926316;;"";"";"";"";"";""
;00128;1;122,102499999984;7;PE;173;308;173;173;308;308;173;308;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,47079348148148;0,63220057549898;;"";"";"";"";"";""
;00129;1;122,102499999984;7;PE;173;727;173;173;727;727;173;727;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,29549361500918;9,25981184438771E-02;;"";"";"";"";"";""
;00130;1;122,102499999984;7;PE;175;308;175;175;308;308;175;308;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,22869719069386;0,79284905993514;;"";"";"";"";"";""
;00131;1;122,102499999984;7;PE;178;552;178;178;552;552;178;552;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,40600967901235;0,20067913245678;;"";"";"";"";"";""
;00132;15;1831,53749999976;7;PE;594;933;591;594;930;936;592;933;0,11061920513950;0,99386286350497;7,18441559130883;4,42406541107289;1,62393973048570;83,6489887479361;0,00000000000000;0,00000000000000;OK;"ja";"Fragment";"grau";"108";"93";""
;00133;1;122,102499999984;7;PE;182;545;182;182;545;545;182;545;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,52543639703704;0,30534168463550;;"";"";"";"";"";""
;00134;83;10134,5074999987;7;PE;734;394;719;734;386;395;728;390;0,89239587734425;0,45125336353204;17,5447117048881;12,1903364408226;1,43923113115524;26,8241269279779;0,00000000000000;0,00000000000000;OK;"ja";"Fragment";"grau";"283";"184";""
;00135;1;122,102499999984;7;PE;185;543;185;185;543;543;185;543;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,45342814814815;0,44684540441963;;"";"";"";"";"";""
;00136;1;122,102499999984;7;PE;185;546;185;185;546;546;185;546;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,30760565570370;0,71797718299452;;"";"";"";"";"";""
;00137;1;122,102499999984;7;PE;185;582;185;185;582;582;185;582;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,55463822222222;4,74448914587384E-02;;"";"";"";"";"";""
;00138;1;122,102499999984;7;PE;185;585;185;185;585;585;185;585;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,42862392169139;0,29294754067038;;"";"";"";"";"";""
;00139;1;122,102499999984;7;PE;186;584;186;186;584;584;186;584;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,43405615407407;0,17636907520660;;"";"";"";"";"";""
;00140;1;122,102499999984;7;PE;189;583;189;189;583;583;189;583;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,39701946469136;0,14424739961216;;"";"";"";"";"";""
;00141;1;122,102499999984;7;PE;189;586;189;189;586;586;189;586;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,44462222222222;0,36219483254211;;"";"";"";"";"";""
;00142;1;122,102499999984;7;PE;189;588;189;189;588;588;189;588;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,41150577777778;0,38001963292024;;"";"";"";"";"";""
;00143;1;122,102499999984;7;PE;190;581;190;190;581;581;190;581;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,40880197783704;0,22770168068835;;"";"";"";"";"";""
;00144;1;122,102499999984;7;PE;190;587;190;190;587;587;190;587;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,42522965333333;0,40344115003255;;"";"";"";"";"";""
;00145;2;244,204999999968;7;PE;191;553;191;191;553;554;191;554;0,00000000000000;1,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;90,0000000000000;0,37042941227447;0,27843084080026;;"";"";"";"";"";""
;00146;3;366,307499999952;7;PE;191;589;191;192;588;589;192;589;0,70710678118655;-0,70710678118655;2,41421356237311;1,70710678118655;1,41421356237310;135,000000000000;0,43386725262222;0,24653166896633;;"";"";"";"";"";""
;00147;3;366,307499999952;7;PE;194;548;194;196;548;548;195;548;1,00000000000000;0,00000000000000;3,00000000000000;1,00000000000000;3,00000000000000;0,00000000000000;0,32059152914963;0,12236134050175;;"";"";"";"";"";""
;00148;1;122,102499999984;7;PE;195;582;195;195;582;582;195;582;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,38223277118910;0,27692322127846;;"";"";"";"";"";""
;00149;1;122,102499999984;7;PE;196;494;196;196;494;494;196;494;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,39625796266667;0,20472247901799;;"";"";"";"";"";""
;00150;2;244,204999999968;7;PE;196;583;196;196;583;584;196;584;0,00000000000000;1,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;90,0000000000000;0,33328453278362;0,33802240908824;;"";"";"";"";"";""
;00151;1;122,102499999984;7;PE;196;590;196;196;590;590;196;590;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,42699542123457;0,64748831660185;;"";"";"";"";"";""
;00152;1;122,102499999984;7;PE;197;587;197;197;587;587;197;587;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,47146666666667;0,25010697656767;;"";"";"";"";"";""
;00153;1;122,102499999984;7;PE;197;589;197;197;589;589;197;589;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,70560000000000;0,63306961564052;;"";"";"";"";"";""
;00154;1;122,102499999984;7;PE;198;588;198;198;588;588;198;588;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,39502340635391;0,29794382160826;;"";"";"";"";"";""
;00155;2;244,204999999968;7;PE;676;387;675;676;387;387;676;387;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,00000000000000;0,00000000000000;;"";"";"";"0";"0";""
;00156;1;122,102499999984;7;PE;199;491;199;199;491;491;199;491;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,44426666666667;0,79481405962661;;"";"";"";"";"";""
;00157;1;122,102499999984;7;PE;200;419;200;200;419;419;200;419;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,55146666666667;0,12684654124537;;"";"";"";"";"";""
;00158;5;610,512499999919;7;PE;200;589;200;202;588;589;201;589;0,94868329805051;-0,31622776601684;3,21359436211785;2,26491106406729;1,41886116991584;161,565051177078;0,52444444444445;0,24190965240072;;"";"";"";"";"";""
;00159;2;244,204999999968;7;PE;201;418;201;202;418;418;202;418;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,48131792592593;0,20777488266897;;"";"";"";"";"";""
;00160;1;122,102499999984;7;PE;202;333;202;202;333;333;202;333;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,42286933333333;0,66143271803503;;"";"";"";"";"";""
;00161;1;122,102499999984;7;PE;203;584;203;203;584;584;203;584;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,51772681481481;0,44184036252051;;"";"";"";"";"";""
;00162;1;122,102499999984;7;PE;209;232;209;209;232;232;209;232;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,58971022222222;7,36474658994576E-03;;"";"";"";"";"";""
;00163;2;244,204999999968;7;PE;209;271;209;209;271;272;209;272;0,00000000000000;1,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;90,0000000000000;0,51804444444444;0,72105621103898;;"";"";"";"";"";""
;00164;1;122,102499999984;7;PE;210;532;210;210;532;532;210;532;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,43671318123457;0,32854450606758;;"";"";"";"";"";""
;00165;1;122,102499999984;7;PE;211;231;211;211;231;231;211;231;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,31451806994592;0,32860941168634;;"";"";"";"";"";""
;00166;3;366,307499999952;7;PE;214;723;214;215;723;724;215;723;0,70710678118655;0,70710678118655;2,41421356237311;1,70710678118655;1,41421356237310;45,0000000000000;0,50534874074074;0,64574873582888;OK;"ja";"Fragment";"grau";"42";"32";""
;00167;54;6593,53499999913;8;PP;138;604;131;138;591;604;135;599;-0,29488793576160;0,95553184423245;14,8963536538299;8,86827465267356;1,67973526274798;107,150817633210;0,00000000000000;0,00000000000000;OK;"ja";"Fragment";"grau";"199";"137";""
;00168;144;17582,7599999977;7;PE;225;721;225;243;711;723;234;717;0,93121810027413;-0,36446241194647;21,0420875124526;12,8634178863666;1,63580843741026;158,625497633363;0,47136237037037;0,84162481834348;OK;"ja";"Fragment";"";"234";"145";""
;00169;1;122,102499999984;7;PE;232;712;232;232;712;712;232;712;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,46662524017778;0,21482959855685;;"";"";"";"";"";""
;00170;1;122,102499999984;7;PE;234;711;234;234;711;711;234;711;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,45410872888889;0,27841023440212;;"";"";"";"";"";""
;00171;1;122,102499999984;7;PE;241;589;241;241;589;589;241;589;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,30401300453921;0,15710861225642;;"";"";"";"";"";""
;00172;1;122,102499999984;7;PE;245;220;245;245;220;220;245;220;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,42434560000000;0,49345152328192;;"";"";"";"";"";""
;00173;23;2808,35749999963;7;PE;245;281;245;253;278;282;249;280;0,98977784972140;0,14261769946571;9,06084049723688;4,95911139888557;1,82710969131951;8,19934967725012;0,53414059593745;0,53100988201720;;"";"";"";"";"";""
;00174;1;122,102499999984;7;PE;247;574;247;247;574;574;247;574;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,61926058666667;0,68010427695279;;"";"";"";"";"";""
;00175;1;122,102499999984;7;PE;251;311;251;251;311;311;251;311;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,52386474666667;0,55993903630742;;"";"";"";"";"";""
;00176;1;122,102499999984;7;PE;252;285;252;252;285;285;252;285;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,51555555555556;0,40066313862011;;"";"";"";"";"";""
;00177;1;122,102499999984;7;PE;252;501;252;252;501;501;252;501;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,42939733333333;0,12936961403485;;"";"";"";"";"";""
;00178;2;244,204999999968;7;PE;253;287;253;254;287;287;254;287;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,53760000000000;0,23727313613264;;"";"";"";"";"";""
;00179;4;488,409999999936;7;PE;255;286;255;257;285;286;256;286;1,00000000000000;0,00000000000000;3,00000000000000;2,00000000000000;1,50000000000000;0,00000000000000;0,66174900148148;0,27163377755092;;"";"";"";"";"";""
;00180;3;366,307499999952;7;PE;256;281;256;257;280;281;257;281;0,70710678118655;-0,70710678118655;2,41421356237311;1,70710678118655;1,41421356237310;135,000000000000;0,45539166958091;0,16843400463921;;"";"";"";"";"";""
;00181;2;244,204999999968;7;PE;257;283;257;258;283;283;258;283;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,28317038454195;0,22657182835697;;"";"";"";"";"";""
;00182;2;244,204999999968;7;PE;258;285;258;259;285;285;258;285;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,77825506923457;0,65857526028816;;"";"";"";"";"";""
;00183;1;122,102499999984;7;PE;259;679;259;259;679;679;259;679;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,57120000000000;0,59486306959476;;"";"";"";"";"";""
;00184;1;122,102499999984;7;PE;260;286;260;260;286;286;260;286;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,56989165037037;0,37882681719278;;"";"";"";"";"";""
;00185;1;122,102499999984;7;PE;261;271;261;261;271;271;261;271;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,63571437037037;0,31563082387044;;"";"";"";"";"";""
;00186;2;244,204999999968;7;PE;264;123;264;265;123;123;264;123;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,41746962962963;0,58174730895279;;"";"";"";"";"";""
;00187;1;122,102499999984;7;PE;265;121;265;265;121;121;265;121;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,51044491061728;0,33996586715284;;"";"";"";"";"";""
;00188;1;122,102499999984;7;PE;269;397;269;269;397;397;269;397;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,66880000000000;4,92319631575376E-02;;"";"";"";"";"";""
;00189;1;122,102499999984;7;PE;275;207;275;275;207;207;275;207;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,52053333333333;0,56280674057103;OK;"ja";"Fragment";"";"84";"35";""
;00190;1;122,102499999984;7;PE;275;264;275;275;264;264;275;264;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,42400000000000;0,21695048926853;;"";"";"";"";"";""
;00191;1;122,102499999984;7;PE;276;206;276;276;206;206;276;206;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,58062222222222;0,43656969972524;;"";"";"";"";"";""
;00192;43;5250,40749999931;7;PE;276;265;276;283;258;267;280;263;-0,53482392982731;0,84496352825674;10,1236882767610;6,51914983233621;1,55291541644673;122,331971556791;0,72485214814815;0,91952921995447;OK;"ja";"Fragment";"";"103";"73";""
;00193;9;1098,92249999986;8;PP;181;355;177;181;353;355;179;354;0,91604587841796;0,40107349530163;5,46633050427511;2,71819286902121;2,01101642439503;23,6453050213193;0,00000000000000;0,00000000000000;OK;"ja";"Fragment";"transparent";"76";"43";""
;00194;7;854,717499999887;8;PP;421;344;419;421;341;344;420;343;-0,45758158085794;0,88916764271961;4,58266608987472;2,77833528543931;1,64942874745591;117,231161104013;0,00000000000000;0,00000000000000;OK;"ja";"Fragment";"grau";"75";"48";""
;00195;1;122,102499999984;7;PE;284;439;284;284;439;439;284;439;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,47146666666667;0,28141214571199;;"";"";"";"";"";""
;00196;1;122,102499999984;7;PE;285;514;285;285;514;514;285;514;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,41287947504197;0,75792225020292;;"";"";"";"";"";""
;00197;7;854,717499999887;7;PE;286;564;286;288;563;565;287;564;0,70710678118655;-0,70710678118655;3,82842712474621;2,41421356237311;1,58578643762690;135,000000000000;0,76662328888889;0,82302716305331;OK;"ja";"Fragment";"transparent";"70";"60";""
;00198;1;122,102499999984;7;PE;289;208;289;289;208;208;289;208;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,49920000000000;0,36576710340829;;"";"";"";"";"";""
